Fecha,Agente,Tipo de ejercicio,Musculo,Numero de practica,Sensor,Valor de Sensor,Tiempo
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158003
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158035
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158071
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158104
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158138
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158162
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158193
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158224
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158257
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158288
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158319
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158350
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158381
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158412
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158443
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158474
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158505
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158542
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158568
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158599
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158630
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158662
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158693
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158726
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158763
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158796
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158828
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158859
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158890
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158925
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158960
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,158986
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159017
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159048
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159081
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159113
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159143
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159178
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159212
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159244
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159269
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159300
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159330
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159363
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159393
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159427
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159462
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159494
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159527
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159551
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159581
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159613
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159644
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159675
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159707
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159747
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159782
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159815
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159840
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159872
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159903
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,159936
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160016
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160032
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160050
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160068
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160100
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160133
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160166
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160202
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160236
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160267
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160293
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160325
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160357
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160388
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160419
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160452
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160487
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160519
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160545
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160576
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160607
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160639
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160670
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160701
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160741
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160773
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160804
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160836
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160867
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160898
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160931
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160962
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,160993
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161024
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161057
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161090
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161121
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161158
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161184
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161215
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161246
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161278
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161310
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161342
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161373
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161408
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161436
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161467
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161499
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161530
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161561
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161593
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161625
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161660
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161687
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161720
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161762
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161794
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161827
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161860
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161884
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161916
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161948
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,161979
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162010
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162045
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162081
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162112
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162146
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162178
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162200
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162233
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162264
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162295
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162326
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162357
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162390
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162420
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162452
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162483
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162516
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162550
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162582
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162615
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162647
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162680
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162714
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162747
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162781
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162815
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162849
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162883
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162916
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,162949
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163015
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163047
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163081
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163115
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163174
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163200
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163217
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163252
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163286
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163320
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163354
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163387
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163421
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163455
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163488
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163521
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163555
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163588
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163604
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163622
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163642
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163675
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163709
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163741
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163777
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163811
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163847
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163880
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163912
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163946
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,163978
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164011
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164044
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164078
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164114
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164144
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164176
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164209
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164243
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164276
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164310
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164344
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164376
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164409
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164444
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164478
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164505
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164545
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164579
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164612
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164652
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164682
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164713
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164746
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164780
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164814
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164847
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164880
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164913
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164947
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,164981
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165015
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165047
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165082
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165114
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165148
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165183
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165216
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165249
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165281
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165303
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165336
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165368
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165400
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165434
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165466
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165500
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165533
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165566
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165600
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165634
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165668
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165701
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165734
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165767
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165801
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165835
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165868
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165902
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165935
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,165968
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166000
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166035
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166100
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166134
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166169
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166203
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166236
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166269
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166303
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166318
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166336
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166360
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166394
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166425
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166457
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166488
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166520
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166551
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166586
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166614
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166646
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166676
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166710
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166743
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166781
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166820
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166854
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166888
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166920
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166954
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,166986
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167006
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167038
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167070
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167106
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167139
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167165
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167197
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167228
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167259
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167291
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167323
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167357
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167385
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167416
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167448
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167480
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167511
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167542
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167573
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167607
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167642
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167667
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167698
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167732
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167767
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167808
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167834
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167866
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167897
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167929
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167961
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,167992
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168025
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168061
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168093
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168127
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168152
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168182
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168214
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168246
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168277
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168309
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168341
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168372
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168403
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168434
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168466
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168497
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168529
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168560
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168592
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168623
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168654
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168686
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168718
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168754
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168789
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168822
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168853
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168886
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168916
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168950
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,168984
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169011
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169042
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169074
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169106
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169138
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169170
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169203
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169236
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169267
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169301
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169336
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169362
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169393
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169426
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169502
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169535
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169552
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169585
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169601
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169619
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169654
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169682
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169713
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169750
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169789
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169821
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169847
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169880
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169910
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169946
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,169974
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,170005
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,170041
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,170075
18/4/2015,Alejandro,Practica,Biceps,0,Mioelectrico,0,170108
